Date,Confirmed,Deaths,Recovered,Province/State
2020-01-26 16:00:00,4.0,0.0,0.0,Ningxia
2020-01-26 16:00:00,4.0,0.0,0.0,Jilin
2020-01-26 16:00:00,4.0,0.0,0.0,Xinjiang
2020-01-26 16:00:00,1.0,0.0,0.0,Qinghai
2020-01-27 23:59:00,1423.0,76.0,45.0,Hubei
2020-01-27 23:59:00,151.0,0.0,4.0,Guangdong
2020-01-27 23:59:00,128.0,0.0,1.0,Zhejiang
2020-01-27 23:59:00,128.0,1.0,0.0,Henan
2020-01-27 23:59:00,110.0,0.0,0.0,Chongqing
2020-01-27 23:59:00,100.0,0.0,0.0,Hunan
2020-01-27 23:59:00,80.0,1.0,2.0,Beijing
2020-01-27 23:59:00,75.0,0.0,0.0,Shandong
2020-01-27 23:59:00,72.0,0.0,2.0,Jiangxi
2020-01-27 23:59:00,70.0,0.0,0.0,Anhui
2020-01-27 23:59:00,69.0,0.0,0.0,Sichuan
2020-01-27 23:59:00,59.0,0.0,0.0,Fujian
2020-01-27 23:59:00,53.0,1.0,3.0,Shanghai
2020-01-27 23:59:00,47.0,0.0,1.0,Jiangsu
2020-01-27 23:59:00,46.0,0.0,0.0,Guangxi
2020-01-27 23:59:00,35.0,0.0,0.0,Shaanxi
2020-01-27 23:59:00,33.0,1.0,0.0,Hainan
2020-01-27 23:59:00,27.0,0.0,0.0,Liaoning
2020-01-27 23:59:00,26.0,0.0,0.0,Yunnan
2020-01-27 23:59:00,23.0,0.0,0.0,Tianjin
2020-01-27 23:59:00,21.0,1.0,0.0,Heilongjiang
2020-01-27 23:59:00,18.0,1.0,0.0,Hebei
2020-01-27 23:59:00,14.0,0.0,0.0,Gansu
2020-01-27 23:59:00,13.0,0.0,0.0,Shanxi
2020-01-27 23:59:00,11.0,0.0,0.0,Inner Mongolia
2020-01-27 23:59:00,7.0,0.0,0.0,Guizhou
2020-01-27 23:59:00,7.0,0.0,0.0,Ningxia
2020-01-27 23:59:00,6.0,0.0,0.0,Jilin
2020-01-27 23:59:00,6.0,0.0,0.0,Qinghai
2020-01-27 23:59:00,5.0,0.0,0.0,Xinjiang
2020-01-28 23:00:00,3554.0,125.0,80.0,Hubei
2020-01-28 23:00:00,207.0,0.0,4.0,Guangdong
2020-01-28 23:00:00,173.0,0.0,3.0,Zhejiang
2020-01-28 23:00:00,168.0,1.0,0.0,Henan
2020-01-28 23:00:00,143.0,0.0,0.0,Hunan
2020-01-28 23:00:00,132.0,0.0,0.0,Chongqing
2020-01-28 23:00:00,109.0,0.0,3.0,Jiangxi
2020-01-28 23:00:00,106.0,0.0,0.0,Anhui
2020-01-28 23:00:00,95.0,0.0,0.0,Shandong
2020-01-28 23:00:00,91.0,1.0,4.0,Beijing
2020-01-28 23:00:00,90.0,0.0,0.0,Sichuan
2020-01-28 23:00:00,80.0,0.0,0.0,Fujian
2020-01-28 23:00:00,70.0,0.0,1.0,Jiangsu
2020-01-28 23:00:00,66.0,1.0,4.0,Shanghai
2020-01-28 23:00:00,51.0,0.0,2.0,Guangxi
2020-01-28 23:00:00,46.0,0.0,0.0,Shaanxi
2020-01-28 23:00:00,44.0,0.0,0.0,Yunnan
2020-01-28 23:00:00,40.0,1.0,0.0,Hainan
2020-01-28 23:00:00,34.0,0.0,0.0,Liaoning
2020-01-28 23:00:00,33.0,1.0,0.0,Hebei
2020-01-28 23:00:00,33.0,1.0,0.0,Heilongjiang
2020-01-28 23:00:00,27.0,0.0,0.0,Shanxi
2020-01-28 23:00:00,24.0,0.0,0.0,Tianjin
2020-01-28 23:00:00,19.0,0.0,0.0,Gansu
2020-01-28 23:00:00,15.0,0.0,0.0,Inner Mongolia
2020-01-28 23:00:00,11.0,0.0,0.0,Ningxia
2020-01-28 23:00:00,10.0,0.0,0.0,Xinjiang
2020-01-28 23:00:00,9.0,0.0,0.0,Guizhou
2020-01-28 23:00:00,8.0,0.0,0.0,Jilin
2020-01-28 23:00:00,6.0,0.0,0.0,Qinghai
2020-01-29 19:30:00,3554.0,125.0,88.0,Hubei
2020-01-29 19:30:00,296.0,0.0,3.0,Zhejiang
2020-01-29 19:30:00,277.0,0.0,5.0,Guangdong
2020-01-29 19:30:00,221.0,0.0,0.0,Hunan
2020-01-29 19:30:00,206.0,2.0,1.0,Henan
2020-01-29 19:30:00,152.0,0.0,2.0,Anhui
2020-01-29 19:30:00,147.0,0.0,1.0,Chongqing
2020-01-29 19:30:00,130.0,0.0,1.0,Shandong
2020-01-29 19:30:00,111.0,1.0,4.0,Beijing
2020-01-29 19:30:00,109.0,0.0,3.0,Jiangxi
2020-01-29 19:30:00,108.0,1.0,1.0,Sichuan
2020-01-29 19:30:00,99.0,0.0,1.0,Jiangsu
2020-01-29 19:30:00,96.0,1.0,5.0,Shanghai
2020-01-29 19:30:00,84.0,0.0,0.0,Fujian
2020-01-29 19:30:00,58.0,0.0,2.0,Guangxi
2020-01-29 19:30:00,56.0,0.0,0.0,Shaanxi
2020-01-29 19:30:00,55.0,0.0,0.0,Yunnan
2020-01-29 19:30:00,48.0,1.0,0.0,Hebei
2020-01-29 19:30:00,43.0,1.0,0.0,Hainan
2020-01-29 19:30:00,39.0,0.0,1.0,Liaoning
2020-01-29 19:30:00,38.0,1.0,0.0,Heilongjiang
2020-01-29 19:30:00,27.0,0.0,0.0,Tianjin
2020-01-29 19:30:00,27.0,0.0,1.0,Shanxi
2020-01-29 19:30:00,24.0,0.0,0.0,Gansu
2020-01-29 19:30:00,16.0,0.0,0.0,Inner Mongolia
2020-01-29 19:30:00,13.0,0.0,0.0,Xinjiang
2020-01-29 19:30:00,12.0,0.0,0.0,Ningxia
2020-01-29 19:30:00,9.0,0.0,1.0,Guizhou
2020-01-29 19:30:00,9.0,0.0,0.0,Jilin
2020-01-29 19:30:00,6.0,0.0,0.0,Qinghai
2020-01-30 16:00:00,4903.0,162.0,90.0,Hubei
2020-01-30 16:00:00,428.0,0.0,4.0,Zhejiang
2020-01-30 16:00:00,354.0,0.0,10.0,Guangdong
2020-01-30 16:00:00,278.0,2.0,2.0,Henan
2020-01-30 16:00:00,277.0,0.0,2.0,Hunan
2020-01-30 16:00:00,200.0,0.0,2.0,Anhui
2020-01-30 16:00:00,182.0,0.0,1.0,Chongqing
2020-01-30 16:00:00,162.0,0.0,5.0,Jiangxi
2020-01-30 16:00:00,158.0,0.0,1.0,Shandong
2020-01-30 16:00:00,142.0,1.0,1.0,Sichuan
2020-01-30 16:00:00,129.0,0.0,1.0,Jiangsu
2020-01-30 16:00:00,114.0,1.0,4.0,Beijing
