Last Update,Confirmed,Deaths,Latitude,Longitude,Province/State,Recovered
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-07T01:03:02,5.0,0.0,,,Queensland,0.0
2020-02-06T03:13:22,4.0,0.0,,,New South Wales,2.0
2020-02-01T18:12:49,4.0,0.0,,,Victoria,0.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-07T01:03:02,5.0,0.0,,,Queensland,0.0
2020-02-06T03:13:22,4.0,0.0,,,New South Wales,2.0
2020-02-01T18:12:49,4.0,0.0,,,Victoria,0.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-06T03:13:22,4.0,0.0,,,New South Wales,2.0
2020-02-01T18:12:49,4.0,0.0,,,Victoria,0.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-06T03:13:22,4.0,0.0,,,New South Wales,2.0
2020-02-01T18:12:49,4.0,0.0,,,Victoria,0.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-06T03:13:22,4.0,0.0,,,New South Wales,2.0
2020-02-01T18:12:49,4.0,0.0,,,Victoria,0.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-06T03:13:22,4.0,0.0,,,New South Wales,2.0
2020-02-01T18:12:49,4.0,0.0,,,Victoria,0.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-02T22:33:07,2.0,0.0,,,South Australia,0.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-09T19:33:02,5.0,0.0,,,Queensland,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-21T05:43:02,5.0,0.0,,,Queensland,1.0
2020-02-21T23:03:13,4.0,0.0,,,From Diamond Princess,0.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-22T17:03:05,7.0,0.0,,,From Diamond Princess,0.0
2020-02-21T05:43:02,5.0,0.0,,,Queensland,1.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-22T17:03:05,7.0,0.0,,,From Diamond Princess,0.0
2020-02-21T05:43:02,5.0,0.0,,,Queensland,1.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-22T17:03:05,7.0,0.0,,,From Diamond Princess,0.0
2020-02-21T05:43:02,5.0,0.0,,,Queensland,1.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-22T17:03:05,7.0,0.0,,,From Diamond Princess,0.0
2020-02-21T05:43:02,5.0,0.0,,,Queensland,1.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-22T17:03:05,7.0,0.0,,,From Diamond Princess,0.0
2020-02-21T05:43:02,5.0,0.0,,,Queensland,1.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-27T03:33:06,8.0,0.0,,,From Diamond Princess,0.0
2020-02-21T05:43:02,5.0,0.0,,,Queensland,1.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-27T03:33:06,8.0,0.0,,,From Diamond Princess,0.0
2020-02-21T05:43:02,5.0,0.0,,,Queensland,1.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-13T17:53:03,4.0,0.0,,,Victoria,4.0
2020-02-17T08:13:09,2.0,0.0,,,South Australia,2.0
2020-02-29T02:03:10,9.0,0.0,,,Queensland,1.0
2020-02-29T02:03:10,7.0,0.0,,,Victoria,4.0
2020-02-13T17:53:03,4.0,0.0,,,New South Wales,4.0
2020-02-29T02:03:10,3.0,0.0,,,South Australia,2.0
2020-02-29T23:13:06,2.0,0.0,,,Western Australia,0.0
2020-02-29T02:03:10,0.0,0.0,,,From Diamond Princess,0.0
2020-02-29T02:03:10,9.0,0.0,-28.0167,153.4,Queensland,1.0
2020-02-29T02:03:10,7.0,0.0,-37.8136,144.9631,Victoria,4.0
2020-03-01T23:33:03,6.0,0.0,-33.8688,151.2093,New South Wales,4.0
2020-02-29T02:03:10,3.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-01T02:43:03,2.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-02-29T02:03:10,9.0,0.0,-28.0167,153.4,Queensland,1.0
2020-03-02T00:53:03,9.0,0.0,-37.8136,144.9631,Victoria,4.0
2020-03-01T23:33:03,6.0,0.0,-33.8688,151.2093,New South Wales,4.0
2020-02-29T02:03:10,3.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-01T02:43:03,2.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-02T20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-03T15:13:26,13.0,0.0,-33.8688,151.2093,New South Wales,4.0
2020-03-03T15:23:03,11.0,0.0,-28.0167,153.4,Queensland,1.0
2020-03-02T00:53:03,9.0,0.0,-37.8136,144.9631,Victoria,4.0
2020-02-29T02:03:10,3.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-01T02:43:03,2.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-02T20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-04T20:43:03,22.0,1.0,-33.8688,151.2093,New South Wales,4.0
2020-03-03T15:23:03,11.0,0.0,-28.0167,153.4,Queensland,1.0
2020-03-04T12:43:03,10.0,0.0,-37.8136,144.9631,Victoria,4.0
2020-03-04T21:03:07,5.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-01T02:43:03,2.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-04T19:43:02,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-02T20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-04T20:43:03,22.0,1.0,-33.8688,151.2093,New South Wales,4.0
2020-03-05T17:33:06,13.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-05T18:33:03,10.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-04T21:03:07,5.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-05T17:13:35,3.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-04T19:43:02,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-02T20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06T04:53:02,26.0,1.0,-33.8688,151.2093,New South Wales,4.0
2020-03-05T17:33:06,13.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-05T18:33:03,10.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06T04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-05T17:13:35,3.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-02T20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06T04:33:03,0.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-07T02:03:30,28.0,1.0,-33.8688,151.2093,New South Wales,4.0
2020-03-05T17:33:06,13.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-07T02:03:30,11.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06T04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-05T17:13:35,3.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-02T20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06T04:33:03,0.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-08T05:13:07,38.0,3.0,-33.8688,151.2093,New South Wales,4.0
2020-03-08T05:43:04,15.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-07T02:03:30,11.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06T04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-05T17:13:35,3.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-08T05:43:04,2.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06T04:33:03,0.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-09T18:53:13,48.0,3.0,-33.8688,151.2093,New South Wales,4.0
2020-03-08T05:43:04,15.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-09T18:33:03,15.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06T04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-09T18:33:03,4.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-08T05:43:04,2.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06T04:33:03,0.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-10T14:13:14,55.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-10T13:53:06,18.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-10T14:33:13,18.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06T04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-10T14:33:13,6.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-08T05:43:04,2.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-10T14:13:14,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-11T18:52:04,65.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-11T18:52:04,21.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-11T18:52:04,20.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-11T18:52:04,9.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-11T18:52:04,9.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-11T18:52:04,3.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-10T14:13:14,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-11T18:52:04,65.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-11T18:52:04,21.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-11T18:52:04,20.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-11T18:52:04,9.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-11T18:52:04,9.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-11T18:52:04,3.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-10T14:13:14,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-02-29T02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-11T20:00:00,5.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-11T20:00:00,92.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-11T20:00:00,36.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-11T20:00:00,35.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-11T20:00:00,16.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-11T20:00:00,1.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-11T20:00:00,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-11T20:00:00,14.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-11T20:00:00,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14T13:33:04,112.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-14T13:33:04,49.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-14T13:33:04,46.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-14T13:33:04,19.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-14T13:33:04,17.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-14T01:53:03,5.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-14T01:53:03,1.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14T01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14T02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-15T18:20:19,134.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-15T18:20:19,61.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-15T18:20:19,57.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-15T18:20:19,20.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-14T13:33:04,17.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-15T18:20:19,6.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-14T01:53:03,1.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14T01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14T02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-16T14:38:46,171.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-16T14:38:45,71.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-16T14:38:46,68.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-16T14:38:46,29.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-16T14:38:46,28.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-16T14:38:46,7.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-16T14:38:46,2.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14T01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14T02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-17T12:33:07,210.0,4.0,-33.8688,151.2093,New South Wales,4.0
2020-03-17T12:53:09,94.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-17T12:33:07,78.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-17T12:53:09,31.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-16T14:38:46,29.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-16T14:38:46,7.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-16T14:38:46,2.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14T01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14T02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-18T12:13:09,267.0,5.0,-33.8688,151.2093,New South Wales,4.0
2020-03-18T12:13:09,121.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-18T11:53:04,94.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-18T11:53:04,37.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-18T12:13:10,35.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-18T11:53:04,10.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-18T11:53:04,3.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14T01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14T02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-19T11:13:54,307.0,5.0,-33.8688,151.2093,New South Wales,4.0
2020-03-19T11:13:54,144.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-18T12:13:09,121.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-19T11:13:54,52.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-19T11:13:54,42.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-19T11:13:54,10.0,0.0,-41.4545,145.9707,Tasmania,3.0
2020-03-19T11:13:54,4.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-14T01:53:03,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14T02:33:04,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
