Date,Confirmed,Deaths,Recovered,Province/State
1/25/20 17:00,9.0,1.0,0.0,Heilongjiang
1/25/20 17:00,8.0,1.0,0.0,Hebei
1/25/20 17:00,7.0,0.0,0.0,Inner Mongolia
1/25/20 17:00,6.0,0.0,0.0,Shanxi
1/25/20 17:00,4.0,0.0,0.0,Guizhou
1/25/20 17:00,4.0,0.0,0.0,Jilin
1/25/20 17:00,4.0,0.0,0.0,Gansu
1/25/20 17:00,3.0,0.0,0.0,Ningxia
1/25/20 17:00,3.0,0.0,0.0,Xinjiang
1/25/20 17:00,1.0,0.0,0.0,Qinghai
1/26/20 16:00,1058.0,52.0,42.0,Hubei
1/26/20 16:00,111.0,0.0,2.0,Guangdong
1/26/20 16:00,104.0,0.0,1.0,Zhejiang
1/26/20 16:00,83.0,1.0,0.0,Henan
1/26/20 16:00,75.0,0.0,0.0,Chongqing
1/26/20 16:00,69.0,0.0,0.0,Hunan
1/26/20 16:00,68.0,0.0,2.0,Beijing
1/26/20 16:00,60.0,0.0,0.0,Anhui
1/26/20 16:00,46.0,0.0,0.0,Shandong
1/26/20 16:00,44.0,0.0,0.0,Sichuan
1/26/20 16:00,40.0,1.0,1.0,Shanghai
1/26/20 16:00,36.0,0.0,0.0,Guangxi
1/26/20 16:00,36.0,0.0,0.0,Jiangxi
1/26/20 16:00,35.0,0.0,0.0,Fujian
1/26/20 16:00,33.0,0.0,1.0,Jiangsu
1/26/20 16:00,22.0,0.0,0.0,Hainan
1/26/20 16:00,22.0,0.0,0.0,Shaanxi
1/26/20 16:00,21.0,0.0,0.0,Liaoning
1/26/20 16:00,16.0,0.0,0.0,Yunnan
1/26/20 16:00,15.0,1.0,0.0,Heilongjiang
1/26/20 16:00,14.0,0.0,0.0,Tianjin
1/26/20 16:00,13.0,1.0,0.0,Hebei
1/26/20 16:00,9.0,0.0,0.0,Shanxi
1/26/20 16:00,7.0,0.0,0.0,Inner Mongolia
1/26/20 16:00,7.0,0.0,0.0,Gansu
1/26/20 16:00,5.0,0.0,0.0,Guizhou
1/26/20 16:00,4.0,0.0,0.0,Ningxia
1/26/20 16:00,4.0,0.0,0.0,Jilin
1/26/20 16:00,4.0,0.0,0.0,Xinjiang
1/26/20 16:00,1.0,0.0,0.0,Qinghai
1/27/20 23:59,1423.0,76.0,45.0,Hubei
1/27/20 23:59,151.0,0.0,4.0,Guangdong
1/27/20 23:59,128.0,0.0,1.0,Zhejiang
1/27/20 23:59,128.0,1.0,0.0,Henan
1/27/20 23:59,110.0,0.0,0.0,Chongqing
1/27/20 23:59,100.0,0.0,0.0,Hunan
1/27/20 23:59,80.0,1.0,2.0,Beijing
1/27/20 23:59,75.0,0.0,0.0,Shandong
1/27/20 23:59,72.0,0.0,2.0,Jiangxi
1/27/20 23:59,70.0,0.0,0.0,Anhui
1/27/20 23:59,69.0,0.0,0.0,Sichuan
1/27/20 23:59,59.0,0.0,0.0,Fujian
1/27/20 23:59,53.0,1.0,3.0,Shanghai
1/27/20 23:59,47.0,0.0,1.0,Jiangsu
1/27/20 23:59,46.0,0.0,0.0,Guangxi
1/27/20 23:59,35.0,0.0,0.0,Shaanxi
1/27/20 23:59,33.0,1.0,0.0,Hainan
1/27/20 23:59,27.0,0.0,0.0,Liaoning
1/27/20 23:59,26.0,0.0,0.0,Yunnan
1/27/20 23:59,23.0,0.0,0.0,Tianjin
1/27/20 23:59,21.0,1.0,0.0,Heilongjiang
1/27/20 23:59,18.0,1.0,0.0,Hebei
1/27/20 23:59,14.0,0.0,0.0,Gansu
1/27/20 23:59,13.0,0.0,0.0,Shanxi
1/27/20 23:59,11.0,0.0,0.0,Inner Mongolia
1/27/20 23:59,7.0,0.0,0.0,Guizhou
1/27/20 23:59,7.0,0.0,0.0,Ningxia
1/27/20 23:59,6.0,0.0,0.0,Jilin
1/27/20 23:59,6.0,0.0,0.0,Qinghai
1/27/20 23:59,5.0,0.0,0.0,Xinjiang
1/28/20 23:00,3554.0,125.0,80.0,Hubei
1/28/20 23:00,207.0,0.0,4.0,Guangdong
1/28/20 23:00,173.0,0.0,3.0,Zhejiang
