Last Update,Confirmed,Deaths,Latitude,Longitude,Province/State,Recovered
2020-03-01 23:33:03,6.0,0.0,-33.8688,151.2093,New South Wales,4.0
2020-02-29 02:03:10,3.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-01 02:43:03,2.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-02 20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-03 15:13:26,13.0,0.0,-33.8688,151.2093,New South Wales,4.0
2020-03-03 15:23:03,11.0,0.0,-28.0167,153.4,Queensland,1.0
2020-03-02 00:53:03,9.0,0.0,-37.8136,144.9631,Victoria,4.0
2020-02-29 02:03:10,3.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-01 02:43:03,2.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-02 20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-04 20:43:03,22.0,1.0,-33.8688,151.2093,New South Wales,4.0
2020-03-03 15:23:03,11.0,0.0,-28.0167,153.4,Queensland,1.0
2020-03-04 12:43:03,10.0,0.0,-37.8136,144.9631,Victoria,4.0
2020-03-04 21:03:07,5.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-01 02:43:03,2.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-04 19:43:02,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-02 20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-04 20:43:03,22.0,1.0,-33.8688,151.2093,New South Wales,4.0
2020-03-05 17:33:06,13.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-05 18:33:03,10.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-04 21:03:07,5.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-05 17:13:35,3.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-04 19:43:02,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-02 20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06 04:53:02,26.0,1.0,-33.8688,151.2093,New South Wales,4.0
2020-03-05 17:33:06,13.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-05 18:33:03,10.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06 04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-05 17:13:35,3.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-02 20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06 04:33:03,0.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-07 02:03:30,28.0,1.0,-33.8688,151.2093,New South Wales,4.0
2020-03-05 17:33:06,13.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-07 02:03:30,11.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06 04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-05 17:13:35,3.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-02 20:53:02,1.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06 04:33:03,0.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-08 05:13:07,38.0,3.0,-33.8688,151.2093,New South Wales,4.0
2020-03-08 05:43:04,15.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-07 02:03:30,11.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06 04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-05 17:13:35,3.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-08 05:43:04,2.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06 04:33:03,0.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-09 18:53:13,48.0,3.0,-33.8688,151.2093,New South Wales,4.0
2020-03-08 05:43:04,15.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-09 18:33:03,15.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06 04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-09 18:33:03,4.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-08 05:43:04,2.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-06 04:33:03,0.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-10 14:13:14,55.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-10 13:53:06,18.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-10 14:33:13,18.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-06 04:23:08,7.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-10 14:33:13,6.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-08 05:43:04,2.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-10 14:13:14,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-11 18:52:04,65.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-11 18:52:04,21.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-11 18:52:04,20.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-11 18:52:04,9.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-11 18:52:04,9.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-11 18:52:04,3.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-10 14:13:14,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-11 18:52:04,65.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-11 18:52:04,21.0,0.0,-37.8136,144.9631,Victoria,7.0
2020-03-11 18:52:04,20.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-11 18:52:04,9.0,0.0,-34.9285,138.6007,South Australia,2.0
2020-03-11 18:52:04,9.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-11 18:52:04,3.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-10 14:13:14,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-02-29 02:03:10,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-11 20:00:00,5.0,0.0,-41.4545,145.9707,Tasmania,0.0
2020-03-11 20:00:00,92.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-11 20:00:00,36.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-11 20:00:00,35.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-11 20:00:00,16.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-11 20:00:00,1.0,0.0,-35.4735,149.0124,Australian Capital Territory,0.0
2020-03-11 20:00:00,0.0,0.0,35.4437,139.638,From Diamond Princess,0.0
2020-03-11 20:00:00,14.0,1.0,-31.9505,115.8605,Western Australia,0.0
2020-03-11 20:00:00,1.0,0.0,-12.4634,130.8456,Northern Territory,0.0
2020-03-14 13:33:04,112.0,2.0,-33.8688,151.2093,New South Wales,4.0
2020-03-14 13:33:04,49.0,0.0,-37.8136,144.9631,Victoria,8.0
2020-03-14 13:33:04,46.0,0.0,-28.0167,153.4,Queensland,8.0
2020-03-14 13:33:04,19.0,0.0,-34.9285,138.6007,South Australia,3.0
2020-03-14 13:33:04,17.0,1.0,-31.9505,115.8605,Western Australia,0.0
